15124;Нарушение правил расположения ТС на проезжей части 1. ;1;(55.8, 61.6);1.0;0.0;1.0;12.0
15125;Другие нарушения ПДД водителями 1. ;1;(53.8, 43.5);1.0;0.0;1.0;12.0
15126;Превышение установленной скорости движения 2. ;2;(57.9, 65.7);3.0;1.0;4.0;6.0
15127;Несоответствие скорости конкретным условиям движения 1. ;1;(55.9, 61.1);1.0;0.0;1.0;3.0
15128;Нарушение правил расположения ТС на проезжей части 1. ;1;(50.0, 117.7);1.0;1.0;2.0;2.0
15129;Нарушение правил буксировки 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(55.0, 31.6);1.0;0.0;3.0;4.0
15130;Нарушение правил расположения ТС на проезжей части 1. ;1;(52.2, 36.3);2.0;0.0;1.0;2.0
15131;Другие нарушения ПДД водителями 1. ;1;(53.7, 90.2);2.0;0.0;2.0;4.0
15132;Другие нарушения ПДД водителями 1. ;1;(44.7, 40.4);1.0;0.0;1.0;2.0
15133;Другие нарушения ПДД водителями 1. ;1;(58.6, 32.2);1.0;0.0;2.0;2.0
15134;Превышение установленной скорости движения 2. ;2;(46.3, 43.8);2.0;0.0;3.0;5.0
15135;Выезд на полосу встречного движения 1. Другие нарушения ПДД водителями 1. Нахождение на проезжей части без цели её перехода 1. ;3;(53.5, 34.2);3.0;0.0;3.0;5.0
15136;Ходьба вдоль проезжей части при наличии и удовлетворительном состоянии тротуара 1. Несоответствие скорости конкретным условиям движения 1. Неправильный выбор дистанции 1. ;3;(45.8, 38.1);2.0;0.0;4.0;4.0
15137;Несоблюдение очередности проезда 1. ;1;(64.9, 40.8);2.0;0.0;2.0;2.0
15138;Другие нарушения ПДД водителями 1. ;1;(54.4, 45.1);2.0;0.0;1.0;2.0
15139;Несоблюдение очередности проезда 1. ;1;(52.6, 43.4);2.0;0.0;2.0;3.0
15140;Нарушение правил расположения ТС на проезжей части 1. Нарушение требований линий разметки 1. Выезд на полосу встречного движения 1. ;3;(50.8, 127.9);3.0;0.0;4.0;7.0
15141;Несоответствие скорости конкретным условиям движения 1. ;1;(51.0, 39.7);4.0;0.0;2.0;5.0
15142;Превышение установленной скорости движения 1. ;1;(49.1, 131.3);1.0;0.0;1.0;2.0
15143;Иные нарушения ПДД пассажирами 1. Несоблюдение очередности проезда 1. ;2;(44.0, 42.6);1.0;0.0;2.0;4.0
15144;Другие нарушения ПДД водителями 1. ;1;(52.8, 53.2);2.0;0.0;1.0;2.0
15145;Несоответствие скорости конкретным условиям движения 2. ;2;(52.4, 36.3);2.0;1.0;2.0;14.0
15146;Нарушение правил обгона 1. ;1;(56.7, 95.2);0.0;11.0;3.0;9.0
15147;Выезд на полосу встречного движения 1. ;1;(55.1, 36.0);2.0;0.0;2.0;2.0
15148;Выезд на полосу встречного движения 1. ;1;(45.6, 38.6);1.0;1.0;2.0;2.0
15149;Несоблюдение очередности проезда 1. ;1;(64.9, 40.5);1.0;0.0;3.0;4.0
15150;Нарушение правил расположения ТС на проезжей части 1. Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. ;2;(55.3, 49.7);0.0;1.0;1.0;2.0
15151;Другие нарушения ПДД водителями 1. ;1;(46.3, 40.8);1.0;0.0;2.0;2.0
15152;Несоблюдение бокового интервала 1. ;1;(51.3, 40.0);1.0;0.0;1.0;2.0
15153;Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка) 1. ;1;(60.7, 47.5);0.0;1.0;1.0;2.0
15154;Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода 1. ;1;(56.2, 38.9);1.0;0.0;1.0;2.0
15155;Нарушение правил обгона 1. ;1;(43.7, 43.6);4.0;0.0;2.0;4.0
15156;Несоответствие скорости конкретным условиям движения 1. ;1;(44.4, 42.0);1.0;0.0;1.0;12.0
15157;Несоблюдение очередности проезда 1. ;1;(55.5, 45.3);4.0;0.0;2.0;3.0
15158;Другие нарушения ПДД водителями 1. Нарушение правил расположения ТС на проезжей части 1. ;2;(56.4, 30.2);1.0;0.0;2.0;2.0
15159;Выезд на полосу встречного движения 1. ;1;(51.0, 43.0);2.0;0.0;2.0;3.0
15160;Выезд на полосу встречного движения 1. Несоответствие скорости конкретным условиям движения 1. ;2;(59.2, 36.9);2.0;0.0;3.0;5.0
15161;Выезд на полосу встречного движения 1. Нарушение требований сигналов светофора 1. Несоблюдение очередности проезда 1. Другие нарушения ПДД водителями 1. ;4;(54.0, 44.1);7.0;0.0;9.0;21.0
15162;Неправильный выбор дистанции 1. ;1;(56.4, 43.1);1.0;0.0;2.0;2.0
15163;Несоблюдение очередности проезда 1. Несоблюдение бокового интервала 1. ;2;(44.8, 40.7);1.0;0.0;2.0;2.0
15164;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;1;(54.8, 76.4);0.0;1.0;1.0;2.0
15165;Несоответствие скорости конкретным условиям движения 1. ;1;(58.6, 55.0);1.0;0.0;1.0;2.0
15166;Нахождение на проезжей части без цели её перехода 1. ;1;(52.1, 82.2);0.0;1.0;2.0;3.0
15167;Несоответствие скорости конкретным условиям движения 1. ;1;(62.8, 54.8);4.0;0.0;1.0;3.0
15168;Несоблюдение бокового интервала 1. Несоблюдение очередности проезда 1. ;2;(59.5, 151.1);1.0;0.0;2.0;2.0
15169;Нарушение правил обгона 1. Выезд на полосу встречного движения 1. ;2;(56.5, 36.7);1.0;0.0;3.0;3.0
15170;Несоблюдение очередности проезда 1. ;1;(55.8, 84.4);2.0;0.0;2.0;3.0
15171;Несоблюдение очередности проезда 1. ;1;(52.1, 53.4);5.0;0.0;3.0;5.0
15172;Нарушение правил расположения ТС на проезжей части 1. ;1;(51.6, 114.2);1.0;0.0;1.0;2.0
15173; 1. ;1;(61.5, 45.8);1.0;0.0;1.0;12.0
15174;Другие нарушения ПДД водителями 2. ;2;(57.0, 45.0);1.0;0.0;2.0;3.0
15175;Превышение установленной скорости движения 1. ;1;(45.9, 38.6);1.0;0.0;1.0;12.0
15176;Неправильный выбор дистанции 1. ;1;(59.1, 40.8);1.0;0.0;2.0;3.0
15177;Несоответствие скорости конкретным условиям движения 1. ;1;(59.1, 32.5);1.0;0.0;3.0;3.0
15178;Выезд на полосу встречного движения 1. ;1;(59.0, 32.5);2.0;0.0;2.0;4.0
15179;Иные нарушения ПДД пешеходом 1. Нарушение правил проезда пешеходного перехода 1. ;2;(53.9, 87.3);2.0;0.0;2.0;4.0
15180;Несоблюдение очередности проезда 1. ;1;(51.8, 39.1);1.0;0.0;2.0;2.0
15181;Несоблюдение очередности проезда 1. ;1;(60.1, 76.7);2.0;0.0;2.0;2.0
15182;Несоблюдение очередности проезда 1. ;1;(54.0, 45.5);1.0;0.0;2.0;3.0
15183;Выезд на полосу встречного движения 1. ;1;(59.1, 38.7);0.0;1.0;2.0;2.0
15184;Превышение установленной скорости движения 1. Выезд на полосу встречного движения 1. ;2;(56.1, 44.5);1.0;1.0;2.0;3.0
15185;Неправильный выбор дистанции 1. ;1;(55.8, 55.8);3.0;0.0;3.0;3.0
15186;Другие нарушения ПДД водителями 1. ;1;(55.9, 86.5);1.0;1.0;1.0;2.0
15187;Выезд на полосу встречного движения 1. ;1;(54.3, 55.4);1.0;0.0;2.0;2.0
15188;Ходьба вдоль проезжей части попутного направления вне населенного пункта при удовлетворительном состоянии обочины 1. ;1;(52.3, 83.9);0.0;1.0;1.0;2.0
15189;Несоблюдение очередности проезда 1. ;1;(60.5, 28.5);1.0;0.0;2.0;3.0
15190;Неправильный выбор дистанции 1. ;1;(56.4, 61.3);2.0;0.0;3.0;3.0
15191;Нарушение правил расположения ТС на проезжей части 1. Нахождение на проезжей части без цели её перехода 1. ;2;(70.7, 136.2);0.0;1.0;1.0;2.0
15192;Несоблюдение очередности проезда 1. ;1;(54.1, 61.1);3.0;0.0;2.0;3.0
15193;Выезд на полосу встречного движения 1. ;1;(55.5, 86.2);0.0;2.0;3.0;3.0
15194;Несоответствие скорости конкретным условиям движения 1. Выезд на полосу встречного движения 1. ;2;(56.4, 43.0);2.0;0.0;2.0;3.0
